0.131	1109
0.1312	2390
0.1314	1575
0.1316	1883
0.1318	1992
0.132	1655
0.1322	2008
0.1324	1821
0.1326	1708
0.1328	2209
0.133	1303
0.1332	2514
0.1334	1194
0.1336	2370
0.1338	1583
0.134	1835
0.1342	2150
0.1344	1333
0.1346	2515
0.1348	1148
0.135	2479
0.1352	1420
0.1354	2076
0.1356	1813
0.1358	1770
0.136	1982
0.1362	1772
0.1364	1796
0.1366	2135
0.1368	1317
0.137	2648
0.1372	918
0.1374	2836
0.1376	971
0.1378	2553
0.138	1405
0.1382	2033
0.1384	1952
0.1386	1511
0.1388	2352
0.139	1321
0.1392	2296
0.1394	1583
0.1396	1917
0.1398	1968
0.14	1628
0.1402	2105
0.1404	1669
0.1406	1864
0.1408	2090
0.141	1350
0.1412	2575
0.1414	1004
0.1416	2717
0.1418	1076
0.142	2457
0.1422	1465
0.1424	1993
0.1426	1930
0.1428	1641
0.143	2077
0.1432	1726
0.1434	1813
0.1436	2088
0.1438	1454
0.144	2359
0.1442	1319
0.1444	2294
0.1446	1609
0.1448	1821
0.145	2183
0.1452	1258
0.1454	2632
0.1456	1022
0.1458	2617
0.146	1243
0.1462	2223
0.1464	1750
0.1466	1710
0.1468	2155
0.147	1516
0.1472	2112
0.1474	1757
0.1476	1739
0.1478	2205
0.148	1284
0.1482	2585
0.1484	1057
0.1486	2557
0.1488	1355
0.149	2082
0.1492	1934
0.1494	1514
0.1496	2380
0.1498	1229
0.15	2462
0.1502	1362
0.1504	2163
0.1506	1739
0.1508	1813
0.151	1971
0.1512	1738
0.1514	1884
0.1516	1985
0.1518	1489
0.152	2449
0.1522	1082
0.1524	2682
0.1526	1088
0.1528	2452
0.153	1486
0.1532	1959
0.1534	2011
0.1536	1470
0.1538	2370
0.154	1327
0.1542	2278
0.1544	1612
0.1546	1885
0.1548	1999
0.155	1598
0.1552	2146
0.1554	1643
0.1556	1854
0.1558	2137
0.156	1269
0.1562	2714
0.1564	912
0.1566	3027
0.1568	848
0.157	2756
0.1572	1246
0.1574	2190
0.1576	1794
0.1578	1727
0.158	2064
0.1582	1665
0.1584	1935
0.1586	1900
0.1588	1669
0.159	2147
0.1592	1505
0.1594	2159
0.1596	1686
0.1598	1780
0.16	2202
0.1602	1267
0.1604	2606
0.1606	1028
0.1608	2657
0.161	1164
0.1612	2336
0.1614	1627
0.1616	1845
0.1618	2016
0.162	1656
0.1622	2005
0.1624	1822
0.1626	1703
0.1628	2243
0.163	1240
0.1632	2631
0.1634	1019
0.1636	2595
0.1638	1333
0.164	2085
0.1642	1970
0.1644	1452
0.1646	2491
0.1648	1104
0.165	2600
0.1652	1251
0.1654	2210
0.1656	1765
0.1658	1712
0.166	2135
0.1662	1518
0.1664	2141
0.1666	1728
0.1668	1737
0.167	2238
0.1672	1240
0.1674	2576
0.1676	1138
0.1678	2449
0.168	1444
0.1682	2046
0.1684	1875
0.1686	1646
0.1688	2180
0.169	1509
0.1692	2140
0.1694	1698
0.1696	1851
0.1698	1987
0.17	1652
0.1702	2056
0.1704	1740
0.1706	1782
0.1708	2180
0.171	1265
0.1712	2636
0.1714	962
0.1716	2733
0.1718	1082
0.172	2430
0.1722	1523
0.1724	1911
0.1726	2037
0.1728	1526
0.173	2207
0.1732	1569
0.1734	1983
0.1736	1903
0.1738	1620
0.174	2223
0.1742	1422
0.1744	2252
0.1746	1603
0.1748	1864
0.175	2119
0.1752	1339
0.1754	2598
0.1756	972
0.1758	2805
0.176	985
0.1762	2556
0.1764	1386
0.1766	2101
0.1768	1752
0.177	1889
0.1772	1784
0.1774	2023
0.1776	1526
0.1778	2350
0.178	1219
0.1782	2532
0.1784	1231
0.1786	2291
0.1788	1684
0.179	1734
0.1792	2242
0.1794	1259
0.1796	2571
0.1798	1108
0.18	2515
0.1802	1390
0.1804	2068
0.1806	1873
0.1808	1666
0.181	2105
0.1812	1634
0.1814	1954
0.1816	1958
0.1818	1491
0.182	2458
0.1822	1074
0.1824	2687
0.1826	1085
0.1828	2452
0.183	1490
0.1832	1966
0.1834	1984
0.1836	1519
0.1838	2308
0.184	1400
0.1842	2213
0.1844	1665
0.1846	1852
0.1848	2017
0.185	1594
0.1852	2126
0.1854	1649
0.1856	1906
0.1858	2020
0.186	1459
0.1862	2447
0.1864	1136
0.1866	2596
0.1868	1186
0.187	2376
0.1872	1561
0.1874	1903
0.1876	2034
0.1878	1559
0.188	2126
0.1882	1726
0.1884	1750
0.1886	2203
0.1888	1277
0.189	2562
0.1892	1119
0.1894	2486
0.1896	1436
0.1898	1981
0.19	2082
0.1902	1368
0.1904	2604
0.1906	988
0.1908	2741
0.191	1068
0.1912	2438
0.1914	1521
0.1916	1946
0.1918	1931
0.192	1702
0.1922	1976
0.1924	1840
0.1926	1694
0.1928	2209
0.193	1322
0.1932	2486
0.1934	1225
0.1936	2349
0.1938	1584
0.194	1852
0.1942	2121
0.1944	1367
0.1946	2480
0.1948	1171
0.195	2477
0.1952	1387
0.1954	2118
0.1956	1791
0.1958	1775
0.196	1973
0.1962	1803
0.1964	1738
0.1966	2209
0.1968	1224
0.197	2728
0.1972	852
0.1974	2957
0.1976	894
0.1978	2646
0.198	1166
0.1982	1978
0.1984	2152
0.1986	1324
0.1988	2569
0.199	1139
0.1992	2444
0.1994	1494
0.1996	1948
0.1998	1993
0.2	1554
0.2002	2197
0.2004	1576
0.2006	1945
0.2008	2025
0.201	1395
0.2012	2556
0.2014	1013
0.2016	2717
0.2018	1070
0.202	2460
0.2022	1465
0.2024	1982
0.2026	1960
0.2028	1599
0.203	2130
0.2032	1662
0.2034	1870
0.2036	2026
0.2038	1498
0.204	2333
0.2042	1346
0.2044	2290
0.2046	1598
0.2048	1844
0.205	2153
0.2052	1307
0.2054	2565
0.2056	1080
0.2058	2594
0.206	1218
0.2062	2292
0.2064	1664
0.2066	1800
0.2068	2067
0.207	1585
0.2072	2085
0.2074	1742
0.2076	1779
0.2078	2149
0.208	1338
0.2082	2538
0.2084	1096
0.2086	2534
0.2088	1361
0.209	2079
0.2092	1931
0.2094	1510
0.2096	2392
0.2098	1212
0.21	2479
0.2102	1340
0.2104	2191
0.2106	1704
0.2108	1850
0.211	1944
0.2112	1753
0.2114	1875
0.2116	1996
0.2118	1512
0.212	2424
0.2122	1149
0.2124	2605
0.2126	1171
0.2128	2388
0.213	1526
0.2132	1944
0.2134	1987
0.2136	1510
0.2138	2319
0.214	1384
0.2142	2228
0.2144	1648
0.2146	1869
0.2148	1985
0.215	1635
0.2152	2083
0.2154	1728
0.2156	1751
0.2158	2251
0.216	1177
0.2162	2797
0.2164	873
0.2166	3145
0.2168	812
0.217	2740
0.2172	1298
0.2174	2140
0.2176	1864
0.2178	1653
0.218	2147
0.2182	1572
0.2184	2046
0.2186	1787
0.2188	1786
0.219	2043
0.2192	1600
0.2194	2093
0.2196	1729
0.2198	1766
0.22	2181
0.2202	1304
0.2204	2557
0.2206	1072
0.2208	2624
0.221	1189
0.2212	2329
0.2214	1629
0.2216	1847
0.2218	2017
0.222	1647
0.2222	2000
0.2224	1838
0.2226	1674
0.2228	2249
0.223	1266
0.2232	2558
0.2234	1131
0.2236	2441
0.2238	1513
0.224	1900
0.2242	2131
0.2244	1329
0.2246	2566
0.2248	1077
0.225	2575
0.2252	1304
0.2254	2155
0.2256	1809
0.2258	1684
0.226	2166
0.2262	1490
0.2264	2172
0.2266	1699
0.2268	1766
0.227	2218
0.2272	1253
0.2274	2590
0.2276	1100
0.2278	2509
0.228	1370
0.2282	2124
0.2284	1808
0.2286	1687
0.2288	2160
0.229	1499
0.2292	2158
0.2294	1678
0.2296	1885
0.2298	1951
0.23	1656
0.2302	2082
0.2304	1690
0.2306	1858
0.2308	2081
0.231	1387
0.2312	2512
0.2314	1088
0.2316	2634
0.2318	1144
0.232	2399
0.2322	1527
0.2324	1934
0.2326	2000
0.2328	1554
0.233	2202
0.2332	1574
0.2334	1985
0.2336	1903
0.2338	1627
0.234	2224
0.2342	1414
0.2344	2259
0.2346	1592
0.2348	1865
0.235	2121
0.2352	1312
0.2354	2612
0.2356	964
0.2358	2780
0.236	1019
0.2362	2530
0.2364	1383
0.2366	2119
0.2368	1753
0.237	1884
0.2372	1836
0.2374	1948
0.2376	1643
0.2378	2227
0.238	1329
0.2382	2468
0.2384	1244
0.2386	2343
0.2388	1573
0.239	1871
0.2392	2101
0.2394	1392
0.2396	2456
0.2398	1192
0.24	2450
0.2402	1408
0.2404	2099
0.2406	1811
0.2408	1751
0.241	2023
0.2412	1700
0.2414	1905
0.2416	1995
0.2418	1480
0.242	2455
0.2422	1069
0.2424	2700
0.2426	1052
0.2428	2485
0.243	1461
0.2432	1977
0.2434	1997
0.2436	1491
0.2438	2362
0.244	1312
0.2442	2313
0.2444	1554
0.2446	1954
0.2448	1928
0.245	1655
0.2452	2093
0.2454	1655
0.2456	1932
0.2458	1978
0.246	1483
0.2462	2435
0.2464	1142
0.2466	2595
0.2468	1165
0.247	2405
0.2472	1502
0.2474	1959
0.2476	1974
0.2478	1594
0.248	2133
0.2482	1670
0.2484	1850
0.2486	2059
0.2488	1460
0.249	2370
0.2492	1310
0.2494	2322
0.2496	1567
0.2498	1870
0.25	2146
0.2502	1300
0.2504	2661
0.2506	949
0.2508	2773
0.251	1053
0.2512	2433
0.2514	1554
0.2516	1889
0.2518	2019
0.252	1600
0.2522	2079
0.2524	1742
0.2526	1795
0.2528	2114
0.253	1403
0.2532	2433
0.2534	1254
0.2536	2338
0.2538	1571
0.254	1887
0.2542	2072
0.2544	1419
0.2546	2432
0.2548	1209
0.255	2461
0.2552	1385
0.2554	2137
0.2556	1743
0.2558	1854
0.256	1878
0.2562	1885
0.2564	1697
0.2566	2199
0.2568	1286
0.257	2623
0.2572	943
0.2574	2780
0.2576	1027
0.2578	2486
0.258	1519
0.2582	1903
0.2584	2117
0.2586	1364
0.2588	2490
0.259	1221
0.2592	2366
0.2594	1561
0.2596	1908
0.2598	1995
0.26	1581
0.2602	2151
0.2604	1637
0.2606	1884
0.2608	2076
0.261	1365
0.2612	2571
0.2614	994
0.2616	2743
0.2618	1040
0.262	2513
0.2622	1444
0.2624	1990
0.2626	1960
0.2628	1615
0.263	2100
0.2632	1719
0.2634	1806
0.2636	2091
0.2638	1455
0.264	2360
0.2642	1332
0.2644	2281
0.2646	1617
0.2648	1817
0.265	2179
0.2652	1288
0.2654	2563
0.2656	1104
0.2658	2559
0.266	1268
0.2662	2226
0.2664	1762
0.2666	1694
0.2668	2184
0.267	1468
0.2672	2183
0.2674	1656
0.2676	1849
0.2678	2100
0.268	1368
0.2682	2520
0.2684	1119
0.2686	2501
0.2688	1422
0.269	1998
0.2692	2033
0.2694	1406
0.2696	2508
0.2698	1097
0.27	2604
0.2702	1220
0.2704	2287
0.2706	1638
0.2708	1896
0.271	1908
0.2712	1788
0.2714	1843
0.2716	2016
0.2718	1488
0.272	2428
0.2722	1128
0.2724	2612
0.2726	1186
0.2728	2335
0.273	1611
0.2732	1829
0.2734	2119
0.2736	1384
0.2738	2425
0.274	1303
0.2742	2287
0.2744	1607
0.2746	1901
0.2748	1965
0.275	1624
0.2752	2117
0.2754	1670
0.2756	1831
0.2758	2166
0.276	1231
0.2762	2731
0.2764	876
0.2766	2921
0.2768	903
0.277	2649
0.2772	1349
0.2774	2082
0.2776	1895
0.2778	1630
0.278	2172
0.2782	1549
0.2784	2066
0.2786	1783
0.2788	1765
0.279	2092
0.2792	1518
0.2794	2192
0.2796	1625
0.2798	1873
0.28	2076
0.2802	1404
0.2804	2477
0.2806	1138
0.2808	2574
0.281	1224
0.2812	2294
0.2814	1655
0.2816	1841
0.2818	1996
0.282	1683
0.2822	1947
0.2824	1897
0.2826	1624
0.2828	2280
0.283	1269
0.2832	2518
0.2834	1217
0.2836	2332
0.2838	1626
0.284	1793
0.2842	2240
0.2844	1244
0.2846	2643
0.2848	1026
0.285	2607
0.2852	1284
0.2854	2168
0.2856	1791
0.2858	1722
0.286	2095
0.2862	1581
0.2864	2072
0.2866	1800
0.2868	1671
0.287	2301
0.2872	1206
0.2874	2603
0.2876	1110
0.2878	2507
0.288	1346
0.2882	2180
0.2884	1726
0.2886	1790
0.2888	2058
0.289	1587
0.2892	2102
0.2894	1690
0.2896	1903
0.2898	1907
0.29	1739
0.2902	1971
0.2904	1824
0.2906	1707
0.2908	2222
0.291	1255
0.2912	2634
0.2914	979
0.2916	2714
0.2918	1103
0.292	2421
0.2922	1516
0.2924	1923
0.2926	2017
0.2928	1540
0.293	2208
0.2932	1567
0.2934	1999
0.2936	1889
0.2938	1636
0.294	2219
0.2942	1416
0.2944	2248
0.2946	1608
0.2948	1852
0.295	2125
0.2952	1327
0.2954	2595
0.2956	974
0.2958	2782
0.296	996
0.2962	2549
0.2964	1378
0.2966	2102
0.2968	1783
0.297	1842
0.2972	1854
0.2974	1929
0.2976	1648
0.2978	2215
0.298	1367
0.2982	2403
0.2984	1326
0.2986	2241
0.2988	1674
0.299	1792
0.2992	2146
0.2994	1379
0.2996	2452
0.2998	1207
0.3	2450
0.3002	1396
0.3004	2111
0.3006	1796
0.3008	1762
0.301	2006
0.3012	1720
0.3014	1891
0.3016	2001
0.3018	1474
0.302	2459
0.3022	1066
0.3024	2701
0.3026	1056
0.3028	2486
0.303	1456
0.3032	1985
0.3034	1987
0.3036	1492
0.3038	2361
0.304	1318
0.3042	2312
0.3044	1569
0.3046	1934
0.3048	1970
0.305	1596
0.3052	2173
0.3054	1588
0.3056	1973
0.3058	1950
0.306	1516
0.3062	2380
0.3064	1204
0.3066	2532
0.3068	1214
0.307	2381
0.3072	1501
0.3074	1987
0.3076	1913
0.3078	1674
0.308	2044
0.3082	1759
0.3084	1784
0.3086	2109
0.3088	1438
0.309	2364
0.3092	1338
0.3094	2269
0.3096	1638
0.3098	1795
0.31	2215
0.3102	1236
0.3104	2703
0.3106	934
0.3108	2762
0.311	1091
0.3112	2389
0.3114	1600
0.3116	1842
0.3118	2063
0.312	1565
0.3122	2136
0.3124	1668
0.3126	1881
0.3128	2046
0.313	1434
0.3132	2448
0.3134	1187
0.3136	2450
0.3138	1430
0.314	2037
0.3142	1951
0.3144	1503
0.3146	2401
0.3148	1187
0.315	2525
0.3152	1284
0.3154	2257
0.3156	1611
0.3158	1972
0.316	1783
0.3162	1962
0.3164	1652
0.3166	2212
0.3168	1311
0.317	2565
0.3172	1022
0.3174	2691
0.3176	1122
0.3178	2380
0.318	1602
0.3182	1814
0.3184	2175
0.3186	1318
0.3188	2508
0.319	1224
0.3192	2346
0.3194	1585
0.3196	1886
0.3198	2007
0.32	1583
0.3202	2165
0.3204	1607
0.3206	1937
0.3208	2016
0.321	1424
0.3212	2511
0.3214	1073
0.3216	2659
0.3218	1101
0.322	2478
0.3222	1424
0.3224	2051
0.3226	1874
0.3228	1687
0.323	2062
0.3232	1694
0.3234	1900
0.3236	1943
0.3238	1636
0.324	2161
0.3242	1525
0.3244	2127
0.3246	1719
0.3248	1775
0.325	2163
0.3252	1348
0.3254	2497
0.3256	1154
0.3258	2536
0.326	1274
0.3262	2243
0.3264	1713
0.3266	1772
0.3268	2090
0.327	1571
0.3272	2081
0.3274	1752
0.3276	1764
0.3278	2172
0.328	1318
0.3282	2545
0.3284	1118
0.3286	2480
0.3288	1461
0.329	1954
0.3292	2069
0.3294	1373
0.3296	2537
0.3298	1068
0.33	2624
0.3302	1237
0.3304	2261
0.3306	1676
0.3308	1855
0.331	1955
0.3312	1730
0.3314	1912
0.3316	1954
0.3318	1541
0.332	2394
0.3322	1146
0.3324	2621
0.3326	1130
0.3328	2425
0.333	1504
0.3332	1949
0.3334	1999
0.3336	1501
0.3338	2335
0.334	1362
0.3342	2258
0.3344	1614
0.3346	1906
0.3348	1952
0.335	1645
0.3352	2105
0.3354	1677
0.3356	1835
0.3358	2155
0.336	1253
0.3362	2711
0.3364	880
0.3366	2915
0.3368	911
0.337	2639
0.3372	1399
0.3374	2012
0.3376	1991
0.3378	1531
0.338	2250
0.3382	1502
0.3384	2066
0.3386	1808
0.3388	1728
0.339	2128
0.3392	1496
0.3394	2199
0.3396	1633
0.3398	1854
0.34	2109
0.3402	1363
0.3404	2524
0.3406	1084
0.3408	2619
0.341	1190
0.3412	2332
0.3414	1630
0.3416	1862
0.3418	2007
0.342	1636
0.3422	2033
0.3424	1794
0.3426	1736
0.3428	2172
0.343	1355
0.3432	2461
0.3434	1236
0.3436	2344
0.3438	1595
0.344	1840
0.3442	2154
0.3444	1316
0.3446	2539
0.3448	1113
0.345	2517
0.3452	1376
0.3454	2100
0.3456	1840
0.3458	1679
0.346	2148
0.3462	1522
0.3464	2118
0.3466	1773
0.3468	1665
0.347	2335
0.3472	1132
0.3474	2691
0.3476	1016
0.3478	2567
0.348	1346
0.3482	2103
0.3484	1864
0.3486	1600
0.3488	2271
0.349	1388
0.3492	2264
0.3494	1579
0.3496	1973
0.3498	1887
0.35	1709
0.3502	2040
0.3504	1736
0.3506	1806
0.3508	2136
0.351	1326
0.3512	2580
0.3514	1017
0.3516	2697
0.3518	1090
0.352	2453
0.3522	1473
0.3524	1968
0.3526	1990
0.3528	1543
0.353	2223
0.3532	1536
0.3534	2046
0.3536	1826
0.3538	1703
0.354	2164
0.3542	1461
0.3544	2217
0.3546	1622
0.3548	1861
0.355	2108
0.3552	1352
0.3554	2563
0.3556	1018
0.3558	2726
0.356	1039
0.3562	2516
0.3564	1404
0.3566	2094
0.3568	1788
0.357	1831
0.3572	1874
0.3574	1895
0.3576	1688
0.3578	2162
0.358	1420
0.3582	2343
0.3584	1384
0.3586	2196
0.3588	1708
0.359	1773
0.3592	2162
0.3594	1357
0.3596	2465
0.3598	1186
